name,city,region,holes,distance_mi,tee_name,gender,rating,slope,yardage,notes
Abernathy Country Club,"Abernathy, TX",TX,18,,Back,M,34.5,,,9-hole; rating 34.5 (9); slope/yardage not published
Abilene Country Club (North Course),"Abilene, TX",TX,18,,Back,M,70.1,125,6310,Par 71
Fairway Oaks Country Club,"Abilene, TX",TX,18,,Back,M,73.1,131,7018,Par 72
Maxwell Municipal Golf Course,"Abilene, TX",TX,18,,Back,M,68.1,111,6129,Par 71; municipal
Willow Creek Golf Center,"Abilene, TX",TX,18,,Back,M,35.5,113,1163,Par 27 par-3 course
Alamo Country Club,"Alamo, TX",TX,18,,Black,M,31.9,109,2332,9-hole (figures per 9)
Albany Golf Club,"Albany, TX",TX,18,,Back,M,35.0,113,3100,9-hole (figures per 9)
Alice Municipal Golf Course,"Alice, TX",TX,18,,Championship,M,67.8,108,6099,Par 71
Alice Municipal Golf Course,"Alice, TX",TX,18,,Forward,W,,,5024,Ladies par 72
"Golf Club at Twin Creeks, The","Allen, TX",TX,18,,Back,M,73.2,131,6840,Par 72
Alpine Country Club,"Alpine, TX",TX,18,,Back,M,33.7,115,2788,9-hole (figures per 9)
Amarillo Country Club,"Amarillo, TX",TX,18,,Back,M,71.3,129,6465,Par 70; private
Comanche Trail Municipal Golf Course,"Amarillo, TX",TX,18,,Tomahawk Back,M,72.9,117,7180,Par 72; also Arrowhead course 71.9/121
La Poloma Golf Club,"Amarillo, TX",TX,18,,Back,M,72.4,131,6676,Par 72; La Paloma course at Tascosa GC
Ross Rogers Golf Course (Mustang),"Amarillo, TX",TX,18,,Championship,M,70.8,112,7227,Par 72; municipal; some sources 74.7/131
Tascosa Golf Club (La Paloma),"Amarillo, TX",TX,18,,Back,M,71.6,121,6492,Par 72; Tascosa Course (sister to La Paloma)
Chambers County Golf Course,"Anahuac, TX",TX,18,,Back,M,71.8,116,6793,Par 72
Andrews County Golf Course,"Andrews, TX",TX,18,,Back,M,69.1,116,6064,Par 70
Hurricane Creek Country Club,"Anna, TX",TX,18,,Back,M,73.7,123,7052,Par 72; private
Archer City Country Club,"Archer City, TX",TX,18,,Back,M,70.0,113,2855,9-hole; semi-private
Denton Country Club,"Argyle, TX",TX,18,,Back,M,71.4,128,6624,Par 71; private
Arlington Family Golf Center,"Arlington, TX",TX,18,,Back,M,,,,9-hole par-3; rating not published
C.W. Ditto Golf Course,"Arlington, TX",TX,18,,Back,M,70.8,117,6712,Par 72; now Texas Rangers GC (2019 redesign)
Lake Arlington Golf,"Arlington, TX",TX,18,,Back,M,72.3,122,6618,Par 71; municipal
Meadowbrook Park Golf Course,"Arlington, TX",TX,18,,Back,M,30.2,94,2045,9-hole par 33 municipal
Rolling Hills Country Club,"Arlington, TX",TX,18,,Back,M,70.9,128,6333,Par 71
Shady Valley Golf Club,"Arlington, TX",TX,18,,Back,M,71.3,128,6554,Par 70
Aspermont City Golf Course,"Aspermont, TX",TX,18,,Back,M,33.5,109,,9-hole; yardage not published
Athens Country Club,"Athens, TX",TX,18,,Back,M,68.6,119,5873,Par 71
Balcones Country Club,"Austin, TX",TX,18,,Back,M,69.9,114,6360,Par 70; Balcones course (Spicewood course 71.8/116/6769)
Bluebonnet Hill Golf Club & Range,"Austin, TX",TX,18,,Back,M,70.7,114,6503,Par 72; may have closed 2020
Circle C Ranch,"Austin, TX",TX,18,,Back,M,,,,Now Grey Rock GC; specific rating not found in sources
Great Hills Golf Club,"Austin, TX",TX,18,,Back,M,72.7,138,6637,Par 71; private
Hancock Park Golf Course,"Austin, TX",TX,18,,Back,M,32.6,112,2818,9-hole par 35; historic (1899)
"Hills Country Club, The","Austin, TX",TX,18,,Back,M,73.8,140,7030,Par 72; Hills Signature course (4 courses total)
Jimmy Clay/Roy Kizer Golf Course,"Austin, TX",TX,18,,Back,M,73.8,126,6914,Par 72; Jimmy Clay course (Kizer 72.2/125/6819)
Morris Williams Golf Course,"Austin, TX",TX,18,,Back,M,71.0,121,6637,Par 72; municipal
Onion Creek Club,"Austin, TX",TX,18,,Back,M,70.7,132,6351,Par 70; Original course (North 18: 70.1/124/6527)
River Place Country Club,"Austin, TX",TX,18,,Back,M,72.0,128,6611,Par 71; private
Riverside Golf Course,"Austin, TX",TX,18,,Blue,M,70.3,122,6562,Par 71; municipal
Cross Timbers Golf Course,"Azle, TX",TX,18,,Back,M,71.7,128,6734,Par 72
Shady Oaks Golf Course,"Baird, TX",TX,18,,Back,M,67.2,112,6245,Par 70
Ballinger Country Club,"Ballinger, TX",TX,18,,Back,M,34.0,115,2876,9-hole par 36; semi-private
Flying L Guest Ranch Golf Course,"Bandera, TX",TX,18,,Back,M,71.0,123,6646,Par 72
Lost Valley Resort Golf Course,"Bandera, TX",TX,18,,Back,M,69.3,117,6210,Par 72
Colo Vista Country Club,"Bastrop, TX",TX,18,,Back,M,74.8,125,7021,Par 72
Pine Forest Golf Club,"Bastrop, TX",TX,18,,Back,M,71.5,126,6569,Par 72
Beeville Country Club,"Beeville, TX",TX,18,,Back,M,35.4,119,3169,9-hole par 36; private
John C. Beasley Municipal Golf Course,"Beeville, TX",TX,18,,Back,M,35.4,113,3272,9-hole par 36 municipal
Bellville Golf & Recreation Club,"Bellville, TX",TX,18,,Back,M,69.6,124,6124,Par 72 (9 holes
Big Lake Country Club,"Big Lake, TX",TX,18,,Back,M,33.8,99,2896,9-hole par 36; semi-private
Comanche Trail Golf Course,"Big Spring, TX",TX,18,,Back,M,69.8,112,6327,Par 71; municipal
Fair Oaks Ranch - Black Jack,"Boerne, TX",TX,18,,Back,M,74.6,139,6991,Par 72; Blackjack course (Gary Player)
Tapatio Springs Resort & Conference Center,"Boerne, TX",TX,18,,Back,M,72.1,133,6477,Par 72
Bonham Golf & Country Club,"Bonham, TX",TX,18,,Back,M,,,2831,9-hole par 35; rating not published
Booker Country Club,"Booker, TX",TX,18,,Back,M,33.2,90,3033,9-hole par 36; semi-private
Borger Country Club,"Borger, TX",TX,18,,Back,M,68.9,105,6199,Par 72
Phillips Municipal Golf Course,"Borger, TX",TX,18,,Back,M,70.1,118,6312,Par 72; municipal
Top O&#039; the Lake Country Club,"Bowie, TX",TX,18,,Back,M,,,2088,9-hole par 35; rating not assigned
Fort Clark Springs Golf Club,"Brackettville, TX",TX,18,,Back,M,64.4,97,5752,Par 70
Brady Municipal Golf Course,"Brady, TX",TX,18,,Back,M,69.1,117,2841,9-hole par 36 (18-tee); municipal
Breckenridge Country Club,"Breckenridge, TX",TX,18,,Back,M,,121,3007,9-hole par 36; Tillinghast design; rating not published
Brenham Country Club,"Brenham, TX",TX,18,,Back,M,72.0,123,6721,Par 72
Bridgeport Country Club,"Bridgeport, TX",TX,18,,Back,M,34.0,110,3058,9-hole par 35
Runaway Bay Golf Club,"Bridgeport, TX",TX,18,,Back,M,73.1,124,7032,Par 72
Singing Winds Golf Course,"Bronte, TX",TX,18,,Back,M,34.1,118,3896,9-hole; now Bronte Longhorn GC
Brownsville Golf & Recreation Center,"Brownsville, TX",TX,18,,Back,M,69.9,123,6144,Par 70; municipal
Brownsville Golf & Recreation Center,"Brownsville, TX",TX,18,,Forward,W,70.3,122,,
Ft. Brown Municipal Golf Course,"Brownsville, TX",TX,18,,Back,M,67.0,108,6072,Par 72; municipal
River Bend Resort & Country Club,"Brownsville, TX",TX,18,,Back,M,71.9,113,6828,Par 72
Valley International Country Club,"Brownsville, TX",TX,18,,Back,M,72.3,125,6538,Par 70
Brownwood Country Club,"Brownwood, TX",TX,18,,Back,M,69.9,125,6283,Par 72
Feather Bay Golf Course,"Brownwood, TX",TX,18,,Back,M,74.1,139,6981,Par 72
Briarcrest Country Club,"Bryan, TX",TX,18,,Gold,M,72.2,129,6678,Par 72
Briarcrest Country Club,"Bryan, TX",TX,18,,Gold,W,77.4,138,6678,
Bryan Golf Course,"Bryan, TX",TX,18,,Back,M,69.7,110,6228,Par 70; municipal
Eagle's Bluff Country Club,"Bullard, TX",TX,18,,Back,M,75.0,143,6977,Par 71; private
Emerald Bay Country Club,"Bullard, TX",TX,18,,Back,M,72.4,126,6622,Par 71; private
River Creek Park Golf Course,"Burkburnett, TX",TX,18,,Back,M,69.9,104,6727,Par 71; municipal
Hidden Creek Golf Club,"Burleson, TX",TX,18,,Back,M,73.9,139,7024,Par 72
Southern Oaks Golf Club,"Burleson, TX",TX,18,,Back,M,76.0,135,7311,Par 72
Delaware Springs Golf Course,"Burnet, TX",TX,18,,Back,M,72.0,121,6819,Par 72; municipal
Copperas Hollow Country Club,"Caldwell, TX",TX,18,,Back,M,35.1,115,3190,9-hole par 36; semi-private
Calvert Country Club,"Calvert, TX",TX,18,,Back,M,,,2741,9-hole par 36; rating not assigned
Cameron Country Club,"Cameron, TX",TX,18,,Back,M,34.1,103,2781,9-hole par 35; private
Sand Hills Golf & Country Club,"Campbell, TX",TX,18,,Back,M,35.4,121,3045,9-hole par 36
Canadian Golf Club,"Canadian, TX",TX,18,,Back,M,67.7,129,2978,9-hole par 36 (18-tee)
Van Zandt Country Club,"Canton, TX",TX,18,,Back,M,71.8,124,6760,Par 72
Benbrook 3 Par,"Fort Worth, TX",TX,18,,Back,M,26.0,77,929,Par 27 lighted par-3
The Whitestone Golf Club,"Fort Worth, TX",TX,18,,Gold,M,74.4,135,7117,Par 72
Atascocita Country Club,"Humble, TX",TX,18,,Back,M,,,3423,Three 9-hole courses (Point/Pinehurst/Shores); ratings not assigned
Forest Lake Golf Course,"Acampo, CA",NC,18,,Back,M,61.1,97,4955,Par 66
River Creek Golf Course,"Ahwahnee, CA",NC,18,,Back,M,,126,3152,9-hole par 36; back-tee rating uncertain in sources
Sierra Meadows Country Club,"Ahwahnee, CA",NC,18,,Back,M,70.6,134,6477,Par 72
Corica Park Golf Course (Earl Fry North),"Alameda, CA",NC,18,,Back,M,70.4,121,6339,Par 71; RTJ II redesign 2025; municipal
Corica Park Golf Course (Jack Clark South),"Alameda, CA",NC,18,,Back,M,73.2,129,6874,Par 72; municipal
Round Hill Golf & Country Club,"Alamo, CA",NC,18,,Back,M,72.2,136,6422,Par 72; private
Altadena Golf Course,"Altadena, CA",NC,18,,Back,M,68.0,108,3046,9-hole par 36; municipal
Arrowhead Golf Course,"Alturas, CA",NC,18,,Back,M,35.3,120,3123,9-hole par 36
Chardonnay Golf Club,"American Canyon, CA",NC,18,,Back,M,73.9,135,6948,Par 72
Greenhorn Creek Resort Golf Course,"Angels Camp, CA",NC,18,,Back,M,72.8,132,6870,Par 72
Antelope Greens Golf Course,"Antelope, CA",NC,18,,Back,M,57.6,81,3215,Par 58 executive
"Golf Club At Roddy Ranch, The","Antioch, CA",NC,18,,Back,M,74.5,142,7024,Par 72; CLOSED 2016
Lone Tree Golf Course,"Antioch, CA",NC,18,,Back,M,71.2,125,6427,Par 72; municipal
Lone Tree Golf Course,"Antioch, CA",NC,18,,Back,W,77.2,135,6427,
Seascape Golf Club,"Aptos, CA",NC,18,,Back,M,69.7,129,6034,Par 71
Arbuckle Golf Club,"Arbuckle, CA",NC,18,,Back,M,36.4,120,3262,9-hole par 36
Baywood Golf & Country Club,"Arcata, CA",NC,18,,Back,M,72.0,130,6425,Par 72
Meadowmont Golf Course,"Arnold, CA",NC,18,,Back,M,33.4,121,2931,9-hole par 36
Sequoia Woods Country Club,"Arnold, CA",NC,18,,Back,M,67.3,114,5564,Par 70
Cypress Ridge,"Arroyo Grande, CA",NC,18,,Back,M,73.0,133,6803,Par 72
Sycamore Canyon Golf Course,"Arvin, CA",NC,18,,Back,M,74.2,125,7100,Par 72; may be closed (2014)
Chalk Mountain Golf Course,"Atascadero, CA",NC,18,,Back,M,70.2,123,6299,Par 72; municipal
Eagle Creek Golf Course,"Atascadero, CA",NC,18,,Back,M,,,1135,Par 27 par-3; rating not assigned
Rancho Del Rey Golf Club,"Atwater, CA",NC,18,,Back,M,72.5,124,6703,Par 72
Auburn Valley Country Club,"Auburn, CA",NC,18,,Back,M,72.7,129,6831,Par 72
Black Oak Golf Course,"Auburn, CA",NC,18,,Back,M,35.6,129,3157,9-hole par 36
"Course at Raspberry Hill, The","Auburn, CA",NC,18,,Back,M,,84,1533,Par-3 9-hole; rating not published
DarkHorse Golf Club,"Auburn, CA",NC,18,,Back,M,74.7,139,7005,Par 72
Lake of the Pines Country Club,"Auburn, CA",NC,18,,Back,M,70.3,122,6073,Par 71; private
"Ridge Golf Course, The","Auburn, CA",NC,18,,Back,M,73.1,142,6734,Par 71
Catalina Island Golf Club,"Avalon, CA",NC,18,,Back,M,30.7,102,2100,9-hole par 32; oldest course west of Mississippi
Azusa Greens Country Club,"Azusa, CA",NC,18,,Blue,M,69.0,118,6193,Par 70
Bakersfield Country Club,"Bakersfield, CA",NC,18,,Back,M,72.5,127,6819,Par 72; private
James C. Haggerty North Kern Golf Course,"Bakersfield, CA",NC,18,,Back,M,71.8,123,6754,Par 72; municipal
"Links at River Lakes Ranch, The","Bakersfield, CA",NC,18,,Back,M,72.9,130,6781,Par 72
Pepper Tree Golf Course,"Bakersfield, CA",NC,18,,White,M,67.5,109,6070,Par 72
Rio Bravo Country Club,"Bakersfield, CA",NC,18,,Blue,M,74.4,134,7018,Par 72
Seven Oaks Country Club (Islands),"Bakersfield, CA",NC,18,,Back,M,74.6,131,7146,Par 72; Islands/Oaks combo (private)
Seven Oaks Country Club (Lakes),"Bakersfield, CA",NC,18,,Back,M,74.7,132,7079,Par 72; Lakes/Islands combo (private)
Stockdale Country Club,"Bakersfield, CA",NC,18,,Back,M,70.6,121,6410,Par 71
Sundale Country Club,"Bakersfield, CA",NC,18,,Back,M,71.8,120,6801,Par 72; semi-private
RECCE Point Golf Course,"Beale Afb, CA",NC,18,,Blue,M,70.3,124,6343,Par 72; military course
RECCE Point Golf Course,"Beale Afb, CA",NC,18,,Ladies,W,71.0,116,5507,
Ford Park Golf Course,"Bell, CA",NC,18,,Back,M,43.0,113,1017,Par 27 par-3 (Bell Gardens)
Bishop Country Club,"Bishop, CA",NC,18,,Back,M,70.8,125,6613,Par 71
Feather River Park Resort,"Blairsden-graeagle, CA",NC,18,,Back,M,34.6,113,2822,9-hole par 35
Blythe Golf Course,"Blythe, CA",NC,18,,Blue,M,72.4,121,6866,Par 73; municipal
Bodega Harbour Golf Links,"Bodega Bay, CA",NC,18,,Back,M,72.4,134,6220,Par 70; RTJ II links; yardage varies across sources
Boulder Creek Golf & Country Club,"Boulder Creek, CA",NC,18,,Back,M,60.8,103,4396,Par 65 (executive/resort)
Del Rio Country Club,"Brawley, CA",NC,18,,Back,M,67.6,115,6001,Par 70
Brentwood (Creekside),"Brentwood, CA",NC,18,,Back,M,72.9,131,6828,Par 72; Creekside/Hillside combo
Deer Ridge Country Club,"Brentwood, CA",NC,18,,Back,M,71.1,137,6302,Par 71
Shadow Lakes Golf Club,"Brentwood, CA",NC,18,,Back,M,72.2,130,6420,Par 70
Zaca Creek Golf Course,"Buellton, CA",NC,18,,Back,M,28.3,76,1560,Par 29 executive
Burlingame Country Club,"Burlingame, CA",NC,18,,Back,M,70.9,127,6500,Par 70; private (Hillsborough)
Discovery Bay Country Club,"Byron, CA",NC,18,,Back,M,72.2,128,6518,Par 71
Tierra del Sol Golf Club,"California City, CA",NC,18,,Back,M,74.1,130,6908,Par 72
Mount Saint Helena Golf Course,"Calistoga, CA",NC,18,,Back,M,69.1,113,2759,9-hole par 34
Apple Mountain Golf Resort,"Camino, CA",NC,18,,Back,M,70.6,127,6450,Par 71
Camino Heights Golf Course,"Camino, CA",NC,18,,Back,M,60.8,102,1900,9-hole executive
Carmel Valley Ranch Resort,"Carmel, CA",NC,18,,Back,M,70.1,131,6117,Par 70; Pete Dye design
"Preserve Golf Club, The","Carmel, CA",NC,18,,Back,M,74.3,142,7067,Par 72; private (Santa Lucia Preserve)
Rancho Canada G.C. (East Course),"Carmel, CA",NC,18,,Back,M,,122,,Par 71; CLOSED 2016 (now park)
Rancho Canada G.C. (West Course),"Carmel, CA",NC,18,,Back,M,70.6,124,6357,Par 71; CLOSED 2016 (now park)
Tehama Golf Club,"Carmel, CA",NC,18,,Back,M,71.0,135,6506,Par 72; private (Clint Eastwood)
Ancil Hoffman Golf Course,"Carmichael, CA",NC,18,,Back,M,72.8,128,6794,Par 72; municipal
Redwood Canyon Golf Course,"Castro Valley, CA",NC,18,,Back,M,69.7,115,6227,Par 71; municipal (formerly Willow Park)
Willow Park Golf Course,"Castro Valley, CA",NC,18,,Back,M,69.7,115,6227,Par 71; now Redwood Canyon (same course)
River Oaks Golf Course,"Ceres, CA",NC,18,,Blue,M,59.4,98,3592,Par 62 executive
Bidwell Park Golf Course,"Chico, CA",NC,18,,Back,M,70.4,127,6366,Par 72; municipal
Butte Creek Country Club,"Chico, CA",NC,18,,Back,M,71.6,128,6897,Par 72; private
Canyon Oaks Country Club,"Chico, CA",NC,18,,Back,M,73.6,149,6804,Par 72; private; slope near max
Sunset Hills Golf Course,"Chico, CA",NC,18,,Back,M,,,1190,9-hole par 27; rating not clearly published
Sunrise Golf Course,"Citrus Heights, CA",NC,18,,Back,M,30.4,108,1965,Par 31 executive
Buchanan Fields Golf Course,"Concord, CA",NC,18,,Back,M,59.0,83,1982,Par 31 (Skylinks); executive
Diablo Creek Golf Course,"Concord, CA",NC,18,,Blue,M,72.4,123,6830,Par 71/72; municipal
Sevillano Links,"Corning, CA",NC,18,,Back,M,78.0,140,7813,Par 72; now Links at Rolling Hills Casino
Del Norte Golf Club,"Crescent City, CA",NC,18,,Back,M,33.7,116,3050,9-hole par 35
Kings Valley Golf Course,"Crescent City, CA",NC,18,,Back,M,27.5,79,1259,9-hole par 28 executive
Blackberry Farm Golf Course,"Cupertino, CA",NC,18,,Back,M,28.5,93,1544,9-hole par 29 executive
Deep Cliff Golf Course,"Cupertino, CA",NC,18,,Back,M,59.0,96,3369,Par 60 executive
Cypress Golf Course,"Daly City, CA",NC,18,,Back,M,69.8,120,6195,Par 71; municipal (Colma)
Blackhawk Country Club (Falls),"Danville, CA",NC,18,,Back,M,72.5,134,6738,Par 72; private
Blackhawk Country Club (Lakeside),"Danville, CA",NC,18,,Back,M,74.1,136,6835,Par 72; private
Crow Canyon Country Club,"Danville, CA",NC,18,,Back,M,69.4,128,6052,Par 69; private
Davis Golf Course,"Davis, CA",NC,18,,Back,M,62.3,97,4953,Par 67; municipal
Wildhorse Golf Course,"Davis, CA",NC,18,,Back,M,72.7,134,6736,Par 72
Delano Golf Course,"Delano, CA",NC,18,,Back,M,30.4,94,2177,9-hole par 32
Ridge Creek Golf Club,"Dinuba, CA",NC,18,,Silver,M,74.3,126,7482,Par 72; municipal
Dublin Ranch Golf Club,"Dublin, CA",NC,18,,Blue,M,64.6,108,5079,Par 63 executive
Berkeley Country Club,"El Cerrito, CA",NC,18,,Back,M,72.7,131,6495,Par 71; private
Mira Vista Golf & Country Club,"El Cerrito, CA",NC,18,,Blue,M,73.4,133,6487,Par 71; private
El Dorado Hills Golf Course,"El Dorado Hills, CA",NC,18,,Back,M,61.1,104,4012,Executive; municipal
Serrano Country Club,"El Dorado Hills, CA",NC,18,,Back,M,73.0,132,6956,Par 72; private
Emerald Lakes Golf Center,"Elk Grove, CA",NC,18,,Back,M,30.9,99,2307,9-hole par 33; municipal
Valley Hi Country Club,"Elk Grove, CA",NC,18,,Back,M,71.7,123,6787,Par 72; private
Eureka Municipal Golf Course,"Eureka, CA",NC,18,,Back,M,68.0,117,5713,Par 70; municipal
North Ridge Country Club,"Fair Oaks, CA",NC,18,,Championship,M,73.9,140,6840,Par 72; private
Paradise Valley Golf Course,"Fairfield, CA",NC,18,,Back,M,73.9,129,6993,Par 72; municipal
Rancho Solano Golf Course,"Fairfield, CA",NC,18,,Back,M,72.1,128,6705,Par 72; municipal
Empire Ranch Golf Club,"Folsom, CA",NC,18,,Blue,M,73.6,125,6668,Par 71; municipal
Redwood Empire Golf & Country Club,"Fortuna, CA",NC,18,,Back,M,69.2,125,6162,Par 72
Mariners Point Golf Center,"Foster City, CA",NC,18,,Back,M,26.6,80,1233,9-hole par 27 par-3 (lighted)
Fremont Park Golf Center,"Fremont, CA",NC,18,,Back,M,30.8,104,1989,9-hole par 32 (Pete Dye); municipal
Airways Golf Course,"Fresno, CA",NC,18,,Back,M,67.9,110,5286,Par 69; municipal
Belmont Country Club,"Fresno, CA",NC,18,,Gold,M,74.8,144,7221,Par 72; private; back tee (Blue 71.5/126/6534)
Copper River Country Club,"Fresno, CA",NC,18,,Back,M,73.7,130,7043,Par 72; private
Fig Garden Golf Course,"Fresno, CA",NC,18,,Blue,M,71.6,124,6694,Par 72
Fort Washington Golf & Country Club,"Fresno, CA",NC,18,,Back,M,72.2,128,6765,Par 72; MacKenzie design; private
Hank's Swank Par Three Golf Course,"Fresno, CA",NC,18,,Back,M,,,1305,9-hole par 27; rating not assigned
Riverside Golf Course of Fresno,"Fresno, CA",NC,18,,Back,M,71.9,130,6674,Par 72; municipal
San Joaquin Country Club,"Fresno, CA",NC,18,,Back,M,73.3,128,6970,Par 72; private
Sunnyside Country Club,"Fresno, CA",NC,18,,Back,M,72.5,130,6803,Par 72; private
Village Green Golf Course,"Fresno, CA",NC,18,,Back,M,28.4,91,1631,9-hole par 30 executive; may be closed
Dry Creek Ranch Golf Course,"Galt, CA",NC,18,,Back,M,72.6,133,6725,Par 72
Benbow Valley RV Resort & Golf Course,"Garberville, CA",NC,18,,Back,M,34.2,114,2557,9-hole par 35
Eagle Ridge Golf Club,"Gilroy, CA",NC,18,,Back,M,74.1,140,7005,Par 72
Gavilan Golf Course,"Gilroy, CA",NC,18,,Back,M,29.6,92,1818,9-hole par 31 executive
Gilroy Golf Course,"Gilroy, CA",NC,18,,Regular,M,68.7,112,6002,Par 68; historic 11-hole course
Granite Bay Golf Club,"Granite Bay, CA",NC,18,,Back,M,73.5,136,6909,Par 71; private
Roseville Rolling Greens Golf Course,"Granite Bay, CA",NC,18,,Back,M,28.8,91,1500,9-hole par 27 par-3
Alta Sierra Country Club,"Grass Valley, CA",NC,18,,Back,M,70.9,127,6537,Par 72
Nevada County Country Club,"Grass Valley, CA",NC,18,,Back,M,66.0,122,5475,9-hole par 34 (18-tee)
Pine Mountain Lake Country Club,"Groveland, CA",NC,18,,Back,M,70.6,125,6363,Par 70
Kings Country Club,"Hanford, CA",NC,18,,Back,M,72.2,128,6656,Par 72; private
Mission Hill of Hayward,"Hayward, CA",NC,18,,Back,M,29.6,96,1720,9-hole par 30 executive
Skywest Golf Course,"Hayward, CA",NC,18,,Back,M,72.9,121,6862,Par 72; municipal
Healdsburg Golf Club at Tayman Park,"Healdsburg, CA",NC,18,,Back,M,33.2,118,2615,9-hole par 35; municipal
Tayman Park Municipal Golf Course,"Healdsburg, CA",NC,18,,Back,M,33.2,118,2615,9-hole par 35; same as Healdsburg GC
Ridgemark Golf & Country Club Resort (Diablo),"Hollister, CA",NC,18,,Back,M,72.3,126,6582,Par 72
Ridgemark Golf & Country Club Resort (Gabilan),"Hollister, CA",NC,18,,Back,M,72.7,126,6721,Par 72
San Juan Oaks Golf Club,"Hollister, CA",NC,18,,Back,M,74.1,139,7071,Par 72; Fred Couples design
Castle Oaks Golf Club,"Ione, CA",NC,18,,Back,M,72.7,131,6739,Par 71
Brooktrails Golf Course,"Jackson St Forest, CA",NC,18,,Back,M,28.9,95,1279,9-hole par 28 (Willits)
Buckingham Golf & Country Club,"Kelseyville, CA",NC,18,,Back,M,69.2,121,6216,Par 72
King City Golf Course,"King City, CA",NC,18,,Back,M,34.2,110,2833,9-hole par 35 (18-play 66.9/123/5573)
Old Brockway Golf Course,"Kings Beach, CA",NC,18,,Back,M,69.8,125,3400,9-hole par 36 (18-tee); Lake Tahoe
Kings River Golf & Country Club,"Kingsburg, CA",NC,18,,Back,M,72.0,132,6695,Par 72; private
Eagle's Nest Golf Course,"Klamath River, CA",NC,18,,Back,M,60.0,102,3724,9-hole; may be closed (2006)
